review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RDUDX86L13ELO,B08YRT9T38,5.0 out of 5 stars I really like it!,Rod,5,"I’ve seen too many bad reviews on this one so I wanted to give my opinion. First bear in mind that not all speakers are for everyone. Speakers are like clothes, perfumes, etc. You choose them according to your tastes but in order to buy the right one (speakers) first you you need to ask yourself a couple of questions. What kind of music do I listen to? What kind of brand do I relate with? What am I expecting of it? This portable speaker doesn’t really have deep bass, TRUE, but it is there. Apart from that, the voicing of it is great. The vocals sound clear and warm and its ability of playing a song with lots of sounds and instruments is great for such a small portable speaker.I own many portable speakers including the Bose revolve+ and I prefer the Explore in most of the cases. Again, if you want a speaker for extreme bass music, this is not the one, but if you like Vocal music, smooth Jazz like Diana Krall you are going to love it.If you want a party speaker this is not the one either, but if you want a speaker that accompanies you during your walks or have it with you in your office or home without stealing all your attention this is the one for you because although this little speaker can get loud it does it with class and without being obnoxious. I love it!I forgot to mention… the build quality is superb!","Reviewed in the United States July 13, 2021",AHTT6M246RTYMED7KQD2F2YTU23Q,True,67,Color: Black AnthraciteStyle: Bluetooth speaker
R18SXSGS30V8L4,B08YRT9T38,5.0 out of 5 stars Wow Wow Wow. Great sound and long battery life,Seaside,5,This is an amazing speaker. First it is made of aluminum and super sturdy. Dust and water proof. Feels great holding it. The sound is amazing and plenty of volume. Battery life is excellent. Played it for hours and it is still going. Wow you can’t get a better portable Bluetooth speaker. Compact yet super powerful. Everyone who heard this speaker was impressed.,"Reviewed in the United States January 6, 2024",AFVFZJEQKIYCXDNPWY2KYN34FXBA,True,3,Color: Grey MistStyle: Bluetooth speaker
R11JLB6Z0CW9DW,B08YRT9T38,5.0 out of 5 stars great sound out of small space,D. Pence,5,I put this on the floor of my sauna ....seems to work great so far.,"Reviewed in the United States April 3, 2024",AHWYQ6M4OSQBVKV3WOHNMYM2S2SQ,True,1,Color: Grey MistStyle: Bluetooth speaker
R1FX7KQPFW6E52,B08YRT9T38,5.0 out of 5 stars Excellent,TT,5,Excellent little speaker for listening in the bathroom or shower.,"Reviewed in the United States April 12, 2024",AHMVDB2HED3VDK37COUJI437DTYA,True,1,Color: Black AnthraciteStyle: Bluetooth speaker
R854W7RG0O71V,B08YRT9T38,3.0 out of 5 stars Change sounds !!!,Nanoman,3,"The factory default mix would lead one to believe the sound quality is complete garbage. I almost requested a refund before wondering if the app has an ability to change around the sounds, and it does. Not as amazing as other portable speakers but decent.","Reviewed in the United States January 28, 2024",AFADSZ7OKQSKFQBW66ADLUGEHJPQ,True,3,Color: Black AnthraciteStyle: Bluetooth speaker
R2H7TK44GO99Y3,B08YRT9T38,3.0 out of 5 stars Not bad for a small spesker,Amazon Customer,3,"Not bad for a small speaker, but hanging to use the app instead of just a Bluetooth link is a bit of a pain.","Reviewed in the United States March 17, 2024",AH446TMFNYMUZ3IAQSP7X2INN6FA,True,1,Color: Grey MistStyle: Bluetooth speaker
RQKKBU615SX1U,B08YRT9T38,5.0 out of 5 stars Fantastic little speaker,Mark J,5,Sounds great! It small and has an amazing design. Play around with the eq in the app to get the best sound for you. Amazing battery life.,"Reviewed in the United States February 24, 2024",AHSDZOFSCFK5ADM2LEPS37D7KN7A,True,2,Color: Black AnthraciteStyle: Bluetooth speaker
R2NZKKHH2G3N5M,B08YRT9T38,4.0 out of 5 stars Bass Surround,Perfect sunshade !!,4,"Bass Surround sound not up to the mark but besides this, sound is damn good!!","Reviewed in the United States October 25, 2023",AH4F6LXKX3NQ65S2HGH6JW2ZZU6Q,True,1,Color: Black AnthraciteStyle: Bluetooth speaker
R8ZUKB2UC2V3O,B08YRT9T38,5.0 out of 5 stars Great sound if you don’t listen to rap,no,5,"To start, if you listen to hip hop or rap, this is not for you. It doesn’t hit deep lows with the boom this genre requiresIf you listen to Jazz, Classical, oldies, rock, or pretty much everything else, this is a very good sounding speaker. It is detailed, clear, and tight sounding. With the app, you can tailor the sound to your liking and for it’s size it fills a room.It’s a little bigger than a can of soup, but it does have amazing presence, especially if it’s near a wall or corner where the sound can reflect off it.There are a bunch of bad reviews out there and I would agree if I listened to Rap where bass drowns out all the detail in music. I perfer to have a more detail and clarity in my music. This isn’t exactly audiophile, but then again, a true audiophile wouldn’t get a bluetoot speaker.","Reviewed in the United States June 24, 2022",AHFC7JRCT72DQVXW2NJWJDBQYLNA,True,20,Color: NavyStyle: Bluetooth speaker
R2MUPAY8LFGI4I,B08YRT9T38,4.0 out of 5 stars Great sound,ann,4,Great 360 degree sound quality. Battery life was exceptional! It remains to be seen if that lasts. Downside is cost.,"Reviewed in the United States September 27, 2023",AES3XJTF7I4XXWSHEZEPIV7YWH7A,True,1,Color: GreenStyle: Bluetooth speaker
R2M0Y1AU01JPVT,B08YRT9T38,5.0 out of 5 stars No burden anywhere to use,Changyong Ahn,5,"It is really nice product anywhere to use even biz trip.I really want to use this product before, and when i used it, its effectiveness satisfy for me.","Reviewed in the United States February 18, 2024",AGET3YUDBE3RJPCBS6RJHO77LRJQ,True,3,Color: Grey MistStyle: Bluetooth speaker
R1A7KR0J0DLA5B,B08YRT9T38,5.0 out of 5 stars Truly amazing sound,Ali Ahmad,5,"I am very impressed, this small speaker got an amazing deep incredible sound, you can adjust the sound to your liking by downloading the B&O app. where you choose your mood I like my sound setting on energy, clear and natural sound energizedI am very happy with my purchase","Reviewed in the United States December 4, 2023",AGMTJQGJNQGFJZWGB7JJDJJL4BFQ,True,2,Color: Black AnthraciteStyle: Bluetooth speaker
R3EM1LXQNR3VB5,B08YRT9T38,5.0 out of 5 stars Excellent sound,SYN,5,"It has been awhile since I’ve bought a B&O product. It lives up to its name. The material is of great quality, not light. The color and workmanship- 5 stars.Excellent sound, easy to connect & a piece of art.","Reviewed in the United States December 26, 2023",AHOBVLKVNILRPHLDXRJNNBTTQRJQ,True,1,Color: Black AnthraciteStyle: Bluetooth speaker
R31GDGFZ3KAWSX,B08YRT9T38,5.0 out of 5 stars Totalmente recomendable.,O Martinez Carrasco,5,Gran producto y sonido en tamaño compacto.,"Reviewed in the United States April 2, 2024",AGNVCCQ2PYLTS6PNCFTVKHOPFXRQ,True,1,Color: Grey MistStyle: Bluetooth speaker
R1KFASXKXXD43D,B08YRT9T38,5.0 out of 5 stars I was worried about some bad reviews about sound quality. But I was more than satisfied.,Justin,5,The sound profile is what you buy B&O speakers for. Clarity and heart-touching.,"Reviewed in the United States March 7, 2024",AGEFE4NW6HN4UTPRHQSPHUYTJYHQ,True,1,Color: Black AnthraciteStyle: Bluetooth speaker
RMDDMBTL7MGXF,B08YRT9T38,"5.0 out of 5 stars Size does not matter, there it's settled.",James Brent Yancey,5,"Great sound, even though I've taken bigger poops than this thing. Right out of the box, connected it up. Note for those who use equalizers in their software, I had made adjustments to mine a while back but did not realize the settings stay even though the window is not open. At first I heard a lot of crackling noises depending on the song and was ready to return. Turning the EQ off made a huge difference, sounds great. I live in a 1000ft house and this thing is clear as a bell everywhere. Have to agree with another user, songs with a lot of bass just wont sound the same.","Reviewed in the United States December 15, 2022",AG5XMV3UZXH3EDSUSD6NUH7EH4RA,True,4,Color: GreenStyle: Bluetooth speaker
RZE1UKCH90RKI,B08YRT9T38,5.0 out of 5 stars Excelente compra!!!,Maricarmen Vera y Aragon,5,"El sonido es inigualable, su tamaño es perfecto para un portátil, lo mejor, el tiempo de duración de la batería y ni hablar del diseño! Bang and Olufsen es lo mejor!","Reviewed in the United States December 30, 2023",AG6JYGGMWJXKVLD3NRHXRJ4YHDLQ,True,2,Color: Grey MistStyle: Bluetooth speaker
R1LSPDKAFM73SD,B08YRT9T38,5.0 out of 5 stars Bang Olufsen does it again.,AndyTheAllegory,5,Have you you ever seen any bad review on Bang & Olufsen products beside their price ? good product cost more.,"Reviewed in the United States January 31, 2024",AETTKO5HIJPPFNOL4HHKAADFFWEQ,True,1,Color: Grey MistStyle: Bluetooth speaker
R1OSPWX5PEN890,B08YRT9T38,4.0 out of 5 stars So so,5Points buyer,4,"Sound is good, not as strong as my Bose or JBL but my complaint is it needs to be charged more often than I'd like.","Reviewed in the United States July 17, 2023",AGXMROHGBEBC43XHPOZH7XIGKCHQ,True,5,Color: NavyStyle: Bluetooth speaker
R22BE8QDBOJEX2,B08YRT9T38,5.0 out of 5 stars Excelente,Jorge Costa,5,La presencia de los bajos es difícil de igualar en un equipo de este porte,"Reviewed in the United States February 13, 2024",AHXOHA7CVCO57UGCDJ3PN37KC65A,True,1,Color: Grey MistStyle: Bluetooth speaker
R27ZV60Z8MY3CC,B08YRT9T38,5.0 out of 5 stars Great Sound!,Amazon Customer,5,Don’t know why this does not have a higher rating. The sound is powerful from such a little speaker. I give it a A++. Only comment is app is weak but you can run pretty much from your phone without app.,"Reviewed in the United States November 11, 2023",AEDX4XZ2265CPJNEFSWNMDJEC6BA,True,1,Color: Black AnthraciteStyle: Bluetooth speaker
R2XCFCWP33MBED,B08YRT9T38,5.0 out of 5 stars Lacks bass but has a great sound quality for the highs and mids,Narek,5,"So I ordered this speaker because I was recommended by a fellow musician friend.The sound quality is superb, HOWEVER, it lacks on bass, to a point where it’s useless. I’m a musician and I usually don’t want too much of anything, but there is absolutely no bass! And don’t be fooled by the comments recommending to use the app to add more bass, that adds barely anything. So even with blasting the bass on the app all the way up, there is no bass at all. I don’t expect a small speaker like this to have a nice sub level, but having no bass at all, it sounds like only your treble (highs) would play back the music and there is no body to the sound.I still have it 5 stars for overall because they handled the return very professionally.","Reviewed in the United States February 10, 2022",AGTGRFHWPRAVTBBJJOGPW63T46NA,True,6,Color: Black AnthraciteStyle: Bluetooth speaker
